,R,G,B
291,46,221,46
292,72,198,137
293,100,173,173
294,29,197,255
295,64,181,255
296,100,173,255
297,100,207,0
298,100,207,27
299,100,207,63
300,100,207,100
301,100,207,137
302,100,207,173
303,100,207,207
304,100,207,236
305,100,207,255
306,100,236,0
307,100,236,27
308,100,236,63
309,100,236,100
310,100,236,137
311,100,236,173
312,100,236,207
313,100,236,236
314,100,236,255
315,100,255,0
316,100,255,27
317,100,255,63
318,100,255,100
319,100,255,137
320,100,255,173
321,100,255,207
322,100,255,236
323,100,255,255
324,137,0,0
325,137,0,27
326,137,0,63
327,137,0,100
328,137,0,137
329,137,0,173
330,137,0,207
331,137,0,236
332,137,0,255
333,137,27,0
334,137,27,27
335,137,27,63
336,137,27,100
337,137,27,137
338,137,27,173
339,137,27,207
340,137,27,236
341,137,27,255
342,137,63,0
343,137,63,27
344,137,63,63
345,137,63,100
346,137,63,137
347,137,63,173
348,137,63,207
349,137,63,236
350,137,63,255
351,137,100,0
352,137,100,27
353,137,100,63
354,137,100,100
355,137,100,137
356,137,100,173
357,137,100,207
358,137,100,236
359,137,100,255
360,137,137,0
361,137,137,27
362,137,137,63
363,77,77,43
364,77,77,77
365,114,114,194
366,64,64,255
367,137,137,236
368,137,137,255
369,137,173,0
370,137,173,27
371,137,173,63
372,137,197,73
373,109,197,109
374,77,122,122
375,64,181,255
376,101,173,255
377,137,173,255
378,137,207,0
379,137,207,27
380,137,207,63
381,137,207,100
382,82,247,82
383,137,207,173
384,137,207,207
385,101,218,255
386,137,207,255
387,137,236,0
388,137,236,27
389,137,236,63
390,137,236,100
391,137,236,137
392,137,236,173
393,137,236,207
394,137,236,236
395,137,236,255
396,137,255,0
397,137,255,27
398,137,255,63
399,137,255,100
400,137,255,137
401,137,255,173
402,137,255,207
403,137,255,236
404,137,255,255
405,173,0,0
406,173,0,27
407,173,0,63
408,173,0,100
409,173,0,137
410,173,0,173
411,173,0,207
412,173,0,236
413,173,0,255
414,173,27,0
415,173,27,27
416,173,27,63
417,173,27,100
418,173,27,137
419,173,27,173
420,173,27,207
421,173,27,236
422,173,27,255
423,173,63,0
424,207,45,0
425,228,5,5
426,173,63,100
427,235,0,160
428,173,63,173
429,173,63,207
430,173,63,236
431,173,63,255
432,173,100,0
433,173,100,27
434,220,81,13
435,211,57,57
436,227,37,136
437,195,75,195
438,173,100,207
439,173,100,236
440,173,100,255
441,173,137,0
442,173,137,27
443,173,137,63
444,192,136,77
445,122,77,77
446,184,124,184
447,122,77,172
448,173,137,236
449,173,137,255
450,173,173,0
451,173,173,27
452,173,173,63
453,173,173,100
454,122,122,77
455,122,122,122
456,151,151,225
457,138,149,255
458,173,173,255
459,173,207,0
460,173,207,27
461,173,207,63
462,173,207,100
463,173,207,137
464,146,228,146
465,173,207,207
466,138,211,255
467,173,212,255
468,173,236,0
469,173,236,27
470,173,236,63
471,173,236,100
472,173,236,137
473,173,236,173
474,173,236,207
475,173,236,236
476,173,236,255
477,173,255,0
478,173,255,27
479,173,255,63
480,173,255,100
481,173,255,137
482,173,255,173
483,173,255,207
484,173,255,236
485,173,255,255
486,207,0,0
487,207,0,27
488,207,0,63
489,207,0,100
490,207,0,137
491,207,0,173
492,207,0,207
493,207,0,236
494,207,0,255
495,207,27,0
496,207,27,27
497,207,27,63
498,207,27,100
499,236,0,144
500,207,27,173
501,207,27,207
502,207,27,236
503,207,27,255
504,207,63,0
505,207,63,27
506,207,63,63
507,207,63,100
508,242,19,137
509,207,63,173
510,207,63,207
511,207,63,236
512,207,63,255
513,207,100,0
514,207,100,27
515,255,63,0
516,251,36,36
517,248,42,117
518,255,27,194
519,207,100,207
520,207,100,236
521,207,100,255
522,207,137,0
523,207,137,27
524,207,137,63
525,246,118,46
526,240,94,94
527,255,63,172
528,207,137,207
529,207,137,236
530,207,137,255
531,207,173,0
532,207,173,27
533,207,173,63
534,207,173,100
535,224,172,115
536,224,152,152
537,225,152,225
538,206,149,250
539,207,173,255
540,207,207,0
541,207,207,27
542,207,207,63
543,207,207,100
544,207,207,137
545,207,207,173
546,172,172,172
547,174,183,255
548,207,207,255
549,207,236,0
550,207,236,27
551,207,236,63
552,207,236,100
553,207,236,137
554,207,242,164
555,182,251,182
556,175,254,254
557,207,237,255
558,207,255,0
559,207,255,27
560,207,255,63
561,207,255,100
562,207,255,137
563,207,255,173
564,207,255,207
565,207,255,236
566,207,255,255
567,236,0,0
568,236,0,27
569,236,0,63
570,236,0,100
571,236,0,137
572,236,0,173
573,236,0,207
574,236,0,236
575,236,0,255
576,236,27,0
577,236,27,27
578,236,27,63
579,236,27,100
580,255,0,137
581,255,0,184
582,236,27,207
583,236,27,236
584,236,27,255
585,236,63,0
586,236,63,27
587,236,63,63
588,236,63,100
589,255,29,129
590,255,29,179
591,236,63,207
592,236,63,236
593,236,63,255
594,236,100,0
595,236,100,27
596,236,100,63
597,236,100,100
598,236,97,136
599,255,64,173
600,255,64,221
601,236,100,236
602,236,100,255
603,236,137,0
604,236,137,27
605,236,137,63
606,236,137,100
607,236,137,137
608,244,124,168
609,255,101,216
610,255,101,254
611,236,137,255
612,236,173,0
613,236,173,27
614,236,173,63
615,236,173,100
616,255,161,101
617,255,138,138
618,255,137,206
619,255,138,255
620,236,173,255
621,236,207,0
622,236,207,27
623,255,224,29
624,255,221,64
625,253,214,107
626,249,206,152
627,249,187,187
628,255,174,255
629,236,207,255
630,236,236,0
631,236,236,27
632,254,255,29
633,254,255,64
634,254,255,101
635,250,250,149
636,243,243,195
637,221,221,221
638,236,238,255
639,236,255,0
640,236,255,27
641,236,255,63
642,236,255,100
643,236,255,137
644,236,255,173
645,236,255,207
646,236,255,236
647,236,255,255
648,255,0,0
649,255,0,27
650,255,0,63
651,255,0,100
652,255,0,137
653,255,0,173
654,255,0,207
655,255,0,236
656,255,0,255
657,255,27,0
658,255,27,27
659,255,27,63
660,255,27,100
661,255,27,137
662,255,27,173
663,255,27,207
664,255,27,236
665,255,27,255
666,255,63,0
667,255,63,27
668,255,63,63
669,255,63,100
670,255,63,137
671,255,63,172
672,255,63,207
673,255,63,236
674,255,63,255
675,255,100,0
676,255,100,27
677,255,100,63
678,255,100,100
679,255,100,137
680,255,100,173
681,255,100,207
682,255,100,236
683,255,100,255
684,255,137,0
685,255,137,27
686,255,137,63
687,255,137,100
688,255,137,137
689,255,137,173
690,255,137,207
691,255,137,236
692,255,137,255
693,255,173,0
694,255,173,27
695,255,173,63
696,255,173,100
697,255,173,137
698,255,173,173
699,255,173,207
700,255,173,236
701,255,173,255
702,255,207,0
703,255,207,27
704,255,207,63
705,255,207,100
706,255,207,137
707,255,207,173
708,255,207,207
709,255,207,236
710,255,207,255
711,255,236,0
712,255,236,27
713,255,236,63
714,255,235,100
715,255,236,137
716,255,236,173
717,255,236,207
718,255,236,236
719,255,236,255
720,255,255,0
721,255,255,27
722,255,255,63
723,255,255,100
724,255,255,137
725,255,255,173
726,255,255,207
727,255,255,236
728,255,255,255
